fecha,categoria,total
2024-05-05,3,1780
2024-05-05,3,116
2024-05-05,3,368
2024-05-05,3,184
2024-05-05,3,80
2024-05-05,1,123
2024-05-05,1,215
2024-05-05,3,92
2024-05-05,1,510
2024-05-05,9,40
2024-05-05,9,18
2024-05-06,3,640
2024-05-06,3,160
2024-05-06,3,160
2024-05-06,3,164
2024-05-06,5,550
2024-05-06,3,184
2024-05-06,3,92
2024-05-06,3,80
2024-05-06,3,92
2024-05-06,5,197
2024-05-06,5,112
2024-05-06,1,340
2024-05-06,5,130
2024-05-06,4,70
2024-05-06,2,130
2024-05-06,8,143
2024-05-06,1,85
2024-05-06,1,35
2024-05-06,10,160
2024-05-06,10,80
2024-05-06,10,100
2024-05-06,5,440
2024-05-06,8,65
2024-05-06,1,150
2024-05-06,1,300
2024-05-06,5,9765
2024-05-06,3,895
2024-05-06,3,160
2024-05-06,3,97
2024-05-06,3,291
2024-05-06,5,220
2024-05-06,6,110
2024-05-06,3,92
2024-05-06,2,130
2024-05-06,5,197
2024-05-06,5,265
2024-05-06,3,160
2024-05-06,3,194
2024-05-06,4,80
2024-05-06,3,92
2024-05-06,3,80
2024-05-06,5,56
2024-05-06,5,110
2024-05-06,3,240
2024-05-06,3,82
2024-05-06,3,80
2024-05-06,3,80
2024-05-06,4,80
2024-05-06,4,80
2024-05-06,4,80
2024-05-06,10,40
2024-05-06,10,40
2024-05-06,10,40
2024-05-06,10,80
2024-05-06,10,40
2024-05-06,3,160
2024-05-06,3,194
2024-05-06,3,92
2024-05-06,3,80
2024-05-06,4,80
2024-05-06,5,56
2024-05-06,5,110
2024-05-06,2,54.75
2024-05-06,1,1210
2024-05-06,7,140
2024-05-06,1,85
2024-05-06,1,246
2024-05-06,3,97
2024-05-06,4,77
2024-05-06,4,77
2024-05-06,4,77
2024-05-06,2,260
2024-05-06,3,160
2024-05-06,5,330
2024-05-06,1,340
2024-05-06,1,430
2024-05-06,3,782.5
2024-05-06,3,240
2024-05-06,3,160
2024-05-06,3,97
2024-05-06,5,330
2024-05-06,5,106
2024-05-06,3,182
2024-05-06,4,140
2024-05-06,4,160
2024-05-06,4,160
2024-05-06,5,56
2024-05-06,5,56
2024-05-06,4,145
2024-05-06,1,90
2024-05-06,5,394
2024-05-06,1,170
2024-05-06,2,190
2024-05-06,1,170
2024-05-06,3,900
2024-05-06,3,450
2024-05-06,1,123
2024-05-06,2,135
2024-05-06,7,140
2024-05-06,1,90
2024-05-06,1,123
2024-05-06,3,320
2024-05-06,3,160
2024-05-06,5,330
2024-05-06,5,197
2024-05-06,4,70
2024-05-06,5,56
2024-05-06,5,56
2024-05-06,3,184
2024-05-06,1,135
2024-05-06,4,77
2024-05-06,4,77
2024-05-06,9,36
2024-05-06,9,60
2024-05-06,9,60
2024-05-06,3,80
2024-05-06,3,80
2024-05-06,3,80
2024-05-06,3,82
2024-05-06,3,60
2024-05-06,3,92
2024-05-06,5,130
2024-05-06,5,197
2024-05-06,3,80
2024-05-06,3,92
2024-05-06,4,80
2024-05-06,4,80
2024-05-06,6,110
2024-05-06,3,160
2024-05-06,4,118
2024-05-06,5,110
2024-05-06,10,40
2024-05-06,10,50
2024-05-06,10,120
2024-05-06,10,80
2024-05-06,1,123
2024-05-06,1,85
2024-05-06,3,400
2024-05-06,3,194
2024-05-06,10,100
2024-05-06,10,50
2024-05-06,8,145
2024-05-06,9,20
2024-05-06,4,80
2024-05-06,3,92
2024-05-06,3,92
2024-05-06,8,143
2024-05-06,9,18
2024-05-06,9,20
2024-05-06,3,92
2024-05-06,1,45
2024-05-06,1,43
2024-05-06,1,85
2024-05-06,3,92
2024-05-06,10,80
2024-05-06,9,40
2024-05-06,4,80
2024-05-06,3,92
2024-05-06,3,80
2024-05-06,3,80
2024-05-06,1,123
2024-05-06,9,20
2024-05-06,9,20
2024-05-06,9,36
2024-05-06,10,40
2024-05-06,10,40
2024-05-06,10,50
2024-05-06,10,40
2024-05-06,1,85
2024-05-06,3,80
2024-05-06,3,320
2024-05-06,3,320
2024-05-06,3,184
2024-05-06,5,220
2024-05-06,4,160
2024-05-06,4,160
2024-05-06,3,82
2024-05-06,3,97
2024-05-06,9,45
2024-05-06,5,110
2024-05-06,4,83
2024-05-06,3,92
2024-05-06,4,77
2024-05-06,5,56
2024-05-06,3,74
2024-05-06,3,74
2024-05-06,3,160
2024-05-06,1,85
2024-05-06,1,123
2024-05-06,9,54
2024-05-06,3,92
2024-05-06,3,80
2024-05-06,4,80
2024-05-06,4,80
2024-05-06,5,220
2024-05-06,5,197
2024-05-06,3,80
2024-05-06,10,40
2024-05-06,3,53
2024-05-06,4,53
2024-05-06,10,40
2024-05-06,10,40
2024-05-06,10,40
2024-05-06,1,123
2024-05-06,1,85
2024-05-06,3,240
2024-05-06,3,80
2024-05-06,3,320
2024-05-06,8,143
2024-05-06,2,130
2024-05-06,5,330
2024-05-06,1,255
2024-05-06,4,240
2024-05-06,3,80
2024-05-06,3,184
2024-05-06,5,130
2024-05-06,7,140
2024-05-06,1,172
2024-05-06,1,172
2024-05-06,10,50
2024-05-06,10,80
2024-05-06,5,197
2024-05-06,5,112
2024-05-06,4,83
2024-05-06,5,300
2024-05-06,3,80
2024-05-06,3,80
2024-05-06,3,80
2024-05-06,1,52
2024-05-06,6,110
2024-05-06,4,80
2024-05-06,4,80
2024-05-06,4,80
2024-05-06,4,80
2024-05-06,2,130
2024-05-06,1,170
2024-05-06,1,246
2024-05-06,5,1100
2024-05-06,3,160
2024-05-06,3,160
2024-05-06,9,70
2024-05-06,10,40
2024-05-06,10,80
2024-05-06,10,80
2024-05-06,10,50
2024-05-06,10,80
2024-05-06,10,80
2024-05-06,10,80
2024-05-06,5,660
2024-05-06,3,184
2024-05-06,3,80
2024-05-06,3,368
2024-05-06,4,160
2024-05-06,3,240
2024-05-06,3,164
2024-05-06,5,197
2024-05-06,5,112
2024-05-06,9,60
2024-05-06,1,123
2024-05-06,1,140
2024-05-06,8,65
2024-05-06,10,40
2024-05-06,10,40
2024-05-06,3,400
2024-05-06,3,328
2024-05-06,5,591
2024-05-06,3,184
2024-05-06,1,170
2024-05-06,10,80
2024-05-06,10,40
2024-05-06,10,40
2024-05-06,10,80
2024-05-06,10,40
2024-05-06,10,50
2024-05-06,4,77
2024-05-06,4,77
2024-05-06,10,40
2024-05-06,10,40
2024-05-06,10,40
2024-05-06,3,400
2024-05-06,5,265
2024-05-06,1,170
2024-05-06,1,123
2024-05-06,1,215
2024-05-06,1,225
2024-05-06,8,65
2024-05-06,3,276
2024-05-06,4,80
2024-05-06,3,92
2024-05-06,5,394
2024-05-06,4,83
2024-05-06,10,160
2024-05-06,10,40
2024-05-06,10,40
2024-05-06,10,40
2024-05-06,10,40
2024-05-06,10,40
2024-05-06,1,732
2024-05-06,3,240
2024-05-06,3,184
2024-05-06,9,36
2024-05-06,9,45
2024-05-06,3,160
2024-05-06,3,80
2024-05-06,1,13
2024-05-06,1,90
2024-05-06,8,65
2024-05-06,1,43
2024-05-06,1,123
2024-05-06,3,60
2024-05-06,3,80
2024-05-06,1,610
2024-05-06,4,166
2024-05-06,3,184
2024-05-06,5,220
2024-05-06,4,80
2024-05-06,3,92
2024-05-06,2,95
2024-05-06,1,90
2024-05-06,10,50
2024-05-06,5,220
2024-05-06,3,80
2024-05-06,3,82
2024-05-06,3,80
2024-05-06,3,80
2024-05-06,1,85
2024-05-06,4,160
2024-05-06,4,80
2024-05-06,5,220
2024-05-07,9,70
2024-05-07,1,160
2024-05-07,1,86
2024-05-07,3,92
2024-05-07,5,265
2024-05-07,3,80
2024-05-07,4,145
2024-05-07,3,92
2024-05-07,4,80
2024-05-07,4,80
2024-05-07,2,130
2024-05-07,3,160
2024-05-07,3,80
2024-05-07,5,220
2024-05-07,10,40
2024-05-07,10,40
2024-05-07,1,90
2024-05-07,1,43
2024-05-07,1,425
2024-05-07,3,160
2024-05-07,4,145
2024-05-07,8,145
2024-05-07,5,110
2024-05-07,5,330
2024-05-07,3,184
2024-05-07,3,184
2024-05-07,1,105
2024-05-07,10,40
2024-05-07,3,80
2024-05-07,3,80
2024-05-07,3,80
2024-05-07,3,82
2024-05-07,3,184
2024-05-07,3,80
2024-05-07,3,80
2024-05-07,3,92
2024-05-07,4,80
2024-05-07,4,80
2024-05-07,10,40
2024-05-07,10,40
2024-05-07,10,40
2024-05-07,10,50
2024-05-07,10,40
2024-05-07,2,135
2024-05-07,1,150
2024-05-07,1,170
2024-05-07,1,90
2024-05-07,3,312
2024-05-07,3,82
2024-05-07,3,80
2024-05-07,8,65
2024-05-07,1,99
2024-05-07,1,123
2024-05-07,1,85
2024-05-07,5,110
2024-05-07,5,56
2024-05-07,3,92
2024-05-07,3,92
2024-05-07,3,92
2024-05-07,3,92
2024-05-07,3,80
2024-05-07,4,188
2024-05-07,7,140
2024-05-07,3,160
2024-05-07,3,80
2024-05-07,3,82
2024-05-07,3,80
2024-05-07,1,425
2024-05-07,1,90
2024-05-07,5,640
2024-05-07,5,640
2024-05-07,3,160
2024-05-07,3,184
2024-05-07,3,80
2024-05-07,1,123
2024-05-07,3,80
2024-05-07,3,80
2024-05-07,3,80
2024-05-07,1,215
2024-05-07,3,240
2024-05-07,7,140
2024-05-07,3,37
2024-05-07,1,196
2024-05-07,1,85
2024-05-07,1,123
2024-05-07,1,85
2024-05-07,4,80
2024-05-07,1,246
2024-05-07,7,140
2024-05-07,3,80
2024-05-07,3,92
2024-05-07,4,70
2024-05-07,3,92
2024-05-07,3,92
2024-05-07,3,80
2024-05-07,3,900
2024-05-07,3,400
2024-05-07,3,184
2024-05-07,9,120
2024-05-07,4,240
2024-05-07,4,80
2024-05-07,4,80
2024-05-07,4,145
2024-05-07,5,260
2024-05-07,3,184
2024-05-07,3,240
2024-05-07,4,370
2024-05-07,9,160
2024-05-07,3,53
2024-05-07,4,53
2024-05-07,4,154
2024-05-07,1,440
2024-05-07,1,172
2024-05-07,9,90
2024-05-07,9,207
2024-05-07,10,65
2024-05-07,10,65
2024-05-07,10,65
2024-05-07,10,315
2024-05-07,10,120
2024-05-07,10,150
2024-05-07,10,100
2024-05-07,10,120
2024-05-07,10,80
2024-05-07,10,40
2024-05-07,10,40
2024-05-07,10,40
2024-05-07,10,80
2024-05-07,10,80
2024-05-07,10,120
2024-05-07,10,120
2024-05-07,10,255
2024-05-07,10,80
2024-05-07,1,330
2024-05-07,4,118
2024-05-07,4,180
2024-05-07,1,424
2024-05-07,8,286
2024-05-07,3,74
2024-05-07,6,115
2024-05-07,5,205
2024-05-07,5,410
2024-05-07,4,117
2024-05-07,3,624
2024-05-07,3,395
2024-05-07,3,158
2024-05-07,5,1308
2024-05-07,3,164
2024-05-07,5,260
2024-05-07,1,123
2024-05-07,4,80
2024-05-07,1,425
2024-05-07,1,430
2024-05-07,5,394
2024-05-07,5,205
2024-05-07,3,368
2024-05-07,3,184
2024-05-07,4,80
2024-05-07,4,80
2024-05-07,9,36
2024-05-07,9,60
2024-05-07,1,90
2024-05-07,3,92
2024-05-07,3,92
2024-05-07,3,80
2024-05-07,3,92
2024-05-07,3,74
2024-05-07,3,80
2024-05-07,1,246
2024-05-07,5,110
2024-05-07,8,143
2024-05-07,8,65
2024-05-07,1,85
2024-05-07,1,90
2024-05-07,7,140
2024-05-07,4,77
2024-05-07,5,205
2024-05-07,3,58
2024-05-07,3,58
2024-05-07,5,197
2024-05-07,3,92
2024-05-07,3,92
2024-05-07,4,80
2024-05-07,1,45
2024-05-07,5,197
2024-05-07,3,455
2024-05-07,3,455
2024-05-07,3,91
2024-05-07,3,80
2024-05-07,4,117
2024-05-07,3,53
2024-05-07,4,53
2024-05-07,4,80
2024-05-07,4,80
2024-05-07,4,80
2024-05-07,5,205
2024-05-07,3,80
2024-05-07,1,150
2024-05-07,1,118
2024-05-07,9,140
2024-05-07,10,130
2024-05-07,10,130
2024-05-07,10,65
2024-05-07,10,100
2024-05-07,10,80
2024-05-07,10,40
2024-05-07,10,80
2024-05-07,10,80
2024-05-07,10,60
2024-05-07,10,80
2024-05-07,10,120
2024-05-07,10,40
2024-05-07,10,80
2024-05-07,10,85
2024-05-07,10,210
2024-05-07,5,197
2024-05-07,5,205
2024-05-07,1,105
2024-05-07,5,65
2024-05-07,5,110
2024-05-07,3,184
2024-05-07,3,92
2024-05-07,5,205
2024-05-07,5,56
2024-05-07,3,37
2024-05-07,9,30
2024-05-07,9,36
2024-05-07,4,80
2024-05-07,4,80
2024-05-07,4,80
2024-05-07,3,92
2024-05-07,3,80
2024-05-07,3,80
2024-05-07,3,80
2024-05-07,3,80
2024-05-07,3,82
2024-05-07,10,40
2024-05-07,10,40
2024-05-07,10,120
2024-05-07,3,160
2024-05-07,3,82
2024-05-07,1,90
2024-05-07,10,20
2024-05-07,4,80
2024-05-07,4,80
2024-05-07,10,90
2024-05-08,3,12000
2024-05-08,3,13800
2024-05-08,3,194
2024-05-08,3,92
2024-05-08,4,118
2024-05-08,2,120.25
2024-05-08,4,20
2024-05-08,11,28
2024-05-08,11,28
2024-05-08,11,56
2024-05-08,11,56
2024-05-08,3,640
2024-05-08,5,205
2024-05-08,5,112
2024-05-08,3,92
2024-05-08,5,110
2024-05-08,6,220
2024-05-08,1,35
2024-05-08,4,372
2024-05-08,1,340
2024-05-08,1,369
2024-05-08,4,80
2024-05-08,4,80
2024-05-08,4,80
2024-05-08,4,136
2024-05-08,4,145
2024-05-08,9,70
2024-05-08,1,150
2024-05-08,3,624
2024-05-08,3,160
2024-05-08,3,160
2024-05-08,3,630
2024-05-08,4,237
2024-05-08,4,237
2024-05-08,3,97
2024-05-08,3,80
2024-05-08,3,91
2024-05-08,3,96
2024-05-08,4,145
2024-05-08,4,145
2024-05-08,5,220
2024-05-08,5,200
2024-05-08,9,85
2024-05-08,9,60
2024-05-08,1,122
2024-05-08,5,394
2024-05-08,4,185
2024-05-08,4,140
2024-05-08,10,40
2024-05-08,10,160
2024-05-08,10,40
2024-05-08,10,40
2024-05-08,10,20
2024-05-08,10,40
2024-05-08,10,80
2024-05-08,10,40
2024-05-08,10,120
2024-05-08,10,40
2024-05-08,10,80
2024-05-08,10,80
2024-05-08,10,40
2024-05-08,3,360
2024-05-08,3,90
2024-05-08,3,160
2024-05-08,11,45
2024-05-08,11,30
2024-05-08,2,18.25
2024-05-08,2,18.25
2024-05-08,1,215
2024-05-08,3,140
2024-05-08,5,205
2024-05-08,1,123
2024-05-08,8,143
2024-05-08,1,123
2024-05-08,3,160
2024-05-08,5,106
2024-05-08,5,220
2024-05-08,6,110
2024-05-08,1,246
2024-05-08,5,197
2024-05-08,9,18
2024-05-08,9,60
2024-05-08,3,37
2024-05-08,3,37
2024-05-08,5,57
2024-05-08,9,20
2024-05-08,1,246
2024-05-08,3,184
2024-05-08,3,160
2024-05-08,8,65
2024-05-08,1,215
2024-05-08,3,80
2024-05-08,1,35
2024-05-08,3,184
2024-05-08,5,220
2024-05-08,3,80
2024-05-08,1,170
2024-05-08,1,175
2024-05-08,10,80
2024-05-08,10,40
2024-05-08,10,65
2024-05-08,10,40
2024-05-08,4,77
2024-05-08,6,110
2024-05-08,1,86
2024-05-08,3,320
2024-05-08,10,80
2024-05-08,10,80
2024-05-08,9,40
2024-05-08,9,9
2024-05-08,2,95
2024-05-08,2,130
2024-05-08,1,123
2024-05-08,3,46000
2024-05-08,5,197
2024-05-08,5,200
2024-05-08,3,97
2024-05-08,3,97
2024-05-08,3,284
2024-05-08,9,60
2024-05-08,3,92
2024-05-08,5,110
2024-05-08,5,65
2024-05-08,8,143
2024-05-08,1,123
2024-05-08,1,80
2024-05-08,1,30
2024-05-08,1,39
2024-05-08,1,35
2024-05-08,4,80
2024-05-08,5,110
2024-05-08,3,80
2024-05-08,10,60
2024-05-08,2,36.5
2024-05-08,2,36.5
2024-05-08,11,45
2024-05-08,1,123
2024-05-08,2,117
2024-05-08,3,1170
2024-05-08,3,790
2024-05-08,3,576
2024-05-08,3,160
2024-05-08,3,160
2024-05-08,3,1164
2024-05-08,3,364
2024-05-08,3,546
2024-05-08,3,240
2024-05-08,3,240
2024-05-08,4,118
2024-05-08,4,83
2024-05-08,5,530
2024-05-08,5,591
2024-05-08,5,660
2024-05-08,5,260
2024-05-08,5,205
2024-05-08,4,290
2024-05-08,4,136
2024-05-08,4,280
2024-05-08,4,185
2024-05-08,5,168
2024-05-08,5,168
2024-05-08,3,106
2024-05-08,4,53
2024-05-08,4,53
2024-05-08,4,154
2024-05-08,1,507
2024-05-08,1,488
2024-05-08,3,142
2024-05-08,1,105
2024-05-08,1,62.5
2024-05-08,1,20
2024-05-08,1,215
2024-05-08,8,143
2024-05-08,11,28
2024-05-08,11,28
2024-05-08,11,28
2024-05-08,11,28
2024-05-08,11,64
2024-05-08,4,158
2024-05-08,4,158
2024-05-08,4,158
2024-05-08,3,900
2024-05-08,3,450
2024-05-08,4,158
2024-05-08,4,158
2024-05-08,4,158
2024-05-08,10,40
2024-05-08,10,40
2024-05-08,10,40
2024-05-08,10,40
2024-05-08,10,40
2024-05-08,10,40
2024-05-08,10,40
2024-05-08,10,40
2024-05-08,2,95
2024-05-08,8,143
2024-05-08,1,59
2024-05-08,4,10
2024-05-08,5,197
2024-05-08,3,194
2024-05-08,3,92
2024-05-08,5,330
2024-05-08,3,273
2024-05-08,1,50
2024-05-08,9,100
2024-05-08,3,80
2024-05-08,3,97
2024-05-08,1,340
2024-05-08,1,492
2024-05-08,10,40
2024-05-08,9,30
2024-05-08,10,80
2024-05-08,3,97
2024-05-08,9,90
2024-05-08,9,9
2024-05-08,10,40
2024-05-08,10,40
2024-05-08,8,143
2024-05-08,8,145
2024-05-08,1,215
2024-05-08,10,40
2024-05-08,1,85
2024-05-08,10,40
2024-05-08,10,20
2024-05-08,1,150
2024-05-08,8,65
2024-05-08,1,280
2024-05-08,1,10
2024-05-08,10,50
2024-05-08,2,130
2024-05-08,3,53
2024-05-08,3,450
2024-05-08,3,450
2024-05-08,3,450
2024-05-08,3,400
2024-05-08,3,485
2024-05-08,4,390
2024-05-08,4,390
2024-05-08,4,390
2024-05-08,3,410
2024-05-08,3,400
2024-05-08,5,394
2024-05-08,5,795
2024-05-08,5,205
2024-05-08,1,672
2024-05-08,4,920
2024-05-08,3,800
2024-05-08,3,820
2024-05-08,3,2910
2024-05-08,3,920
2024-05-08,1,1075
2024-05-08,1,1125
2024-05-08,3,800
2024-05-08,5,197
2024-05-08,4,140
2024-05-08,4,188
2024-05-08,5,220
2024-05-08,4,80
2024-05-08,4,80
2024-05-08,4,80
2024-05-08,3,92
2024-05-08,3,184
2024-05-08,3,80
2024-05-08,3,92
2024-05-08,3,97
2024-05-08,3,80
2024-05-08,1,123
2024-05-08,1,85
2024-05-08,3,193
2024-05-08,7,140
2024-05-08,5,220
2024-05-08,3,184
2024-05-08,3,184
2024-05-08,3,184
2024-05-08,3,96.5
2024-05-08,4,80
2024-05-08,3,96.5
2024-05-08,5,110
2024-05-08,4,80
2024-05-08,9,60
2024-05-08,10,40
2024-05-09,3,80
2024-05-09,5,65
2024-05-09,5,205
2024-05-09,9,18
2024-05-09,4,80
2024-05-09,4,83
2024-05-09,10,130
2024-05-09,11,28
2024-05-09,1,13
2024-05-09,4,10
2024-05-09,2,18.25
2024-05-09,10,20
2024-05-09,4,80
2024-05-09,3,92
2024-05-09,3,96.5
2024-05-09,3,72
2024-05-09,3,92
2024-05-09,4,77
2024-05-09,10,20
2024-05-09,10,50
2024-05-09,10,40
2024-05-09,3,92
2024-05-09,8,145
2024-05-09,3,94
2024-05-09,3,80
2024-05-09,3,80
2024-05-09,3,96.5
2024-05-09,4,160
2024-05-09,10,100
2024-05-09,10,50
2024-05-09,10,50
2024-05-09,10,80
2024-05-09,5,220
2024-05-09,9,60
2024-05-09,9,18
2024-05-09,4,145
2024-05-09,3,96.5
2024-05-09,5,130
2024-05-09,5,110
2024-05-09,1,90
2024-05-09,1,369
2024-05-09,3,96.5
2024-05-09,9,18
2024-05-09,3,92
2024-05-09,10,40
2024-05-09,7,140
2024-05-09,3,188
2024-05-09,4,80
2024-05-09,4,80
2024-05-09,4,80
2024-05-09,3,276
2024-05-09,3,184
2024-05-09,3,160
2024-05-09,3,184
2024-05-09,3,92
2024-05-09,3,240
2024-05-09,5,110
2024-05-09,1,170
2024-05-09,1,123
2024-05-09,1,170
2024-05-09,1,215
2024-05-09,10,40
2024-05-09,10,40
2024-05-09,10,40
2024-05-09,10,80
2024-05-09,10,40
2024-05-09,10,40
2024-05-09,1,20
2024-05-09,1,13
2024-05-09,4,160
2024-05-09,3,96.5
2024-05-09,5,60
2024-05-09,4,30
2024-05-09,3,80
2024-05-09,1,150
2024-05-09,4,83
2024-05-09,10,80
2024-05-09,10,40
2024-05-09,10,40
2024-05-09,10,40
2024-05-09,10,40
2024-05-09,10,65
2024-05-09,9,100
2024-05-09,9,45
2024-05-09,1,123
2024-05-09,9,18
2024-05-09,3,240
2024-05-09,3,193
2024-05-09,3,184
2024-05-09,3,80
2024-05-09,4,65
2024-05-09,5,205
2024-05-09,4,80
2024-05-09,4,80
2024-05-09,3,80
2024-05-09,3,82
2024-05-09,3,94
2024-05-09,1,86
2024-05-09,1,90
2024-05-09,1,123
2024-05-09,3,80
2024-05-09,3,92
2024-05-09,3,37
2024-05-09,3,148
2024-05-09,2,120.25
2024-05-09,3,1900
2024-05-09,5,205
2024-05-09,2,94
2024-05-09,2,130
2024-05-09,3,304
2024-05-09,3,282
2024-05-09,3,320
2024-05-09,3,160
2024-05-09,3,80
2024-05-09,3,92
2024-05-09,3,1254.5
2024-05-09,4,80
2024-05-09,3,92
2024-05-09,3,80
2024-05-09,5,440
2024-05-09,1,90
2024-05-09,1,85
2024-05-09,10,40
2024-05-09,10,40
2024-05-09,10,80
2024-05-09,10,20
2024-05-09,10,105
2024-05-09,10,40
2024-05-09,10,85
2024-05-09,10,65
2024-05-09,11,40
2024-05-09,1,26
2024-05-09,1,20
2024-05-09,10,80
2024-05-09,2,130
2024-05-09,5,197
2024-05-09,4,70
2024-05-09,5,53
2024-05-09,3,144
2024-05-09,3,92
2024-05-09,7,140
2024-05-09,5,205
2024-05-09,3,80
2024-05-09,10,80
2024-05-09,3,96.5
2024-05-09,3,37
2024-05-09,2,120.25
2024-05-09,9,80
2024-05-09,9,18
2024-05-09,10,85
2024-05-09,10,80
2024-05-09,1,246
2024-05-09,2,36.5
2024-05-09,2,36.5
2024-05-09,1,850
2024-05-09,11,28
2024-05-09,11,28
2024-05-09,4,376
2024-05-09,1,43
2024-05-09,1,90
2024-05-09,5,220
2024-05-09,4,80
2024-05-09,4,160
2024-05-09,1,215
2024-05-09,3,164
2024-05-09,3,160
2024-05-09,3,160
2024-05-09,1,140
2024-05-09,9,30
2024-05-09,10,40
2024-05-09,10,60
2024-05-09,10,65
2024-05-09,10,65
2024-05-09,10,65
2024-05-09,10,40
2024-05-09,10,40
2024-05-09,10,40
2024-05-09,10,40
2024-05-09,10,80
2024-05-09,10,40
2024-05-09,10,40
2024-05-09,9,40
2024-05-09,1,340
2024-05-09,1,492
2024-05-09,9,30
2024-05-09,1,150
2024-05-09,10,120
2024-05-09,10,40
2024-05-09,10,80
2024-05-09,10,80
2024-05-09,10,80
2024-05-09,1,246
2024-05-09,5,265
2024-05-09,3,47
2024-05-09,4,118
2024-05-09,9,70
2024-05-09,2,40
2024-05-09,9,54
2024-05-09,9,40
2024-05-09,10,100
2024-05-09,10,150
2024-05-09,10,80
2024-05-09,10,120
2024-05-09,4,136
2024-05-09,3,386
2024-05-09,3,188
2024-05-09,5,197
2024-05-09,3,92
2024-05-09,4,118
2024-05-09,7,280
2024-05-09,7,280
2024-05-09,3,92
2024-05-09,3,80
2024-05-09,3,76
2024-05-09,3,80
2024-05-09,3,82
2024-05-09,5,197
2024-05-09,3,92
2024-05-09,3,552
2024-05-09,4,186
2024-05-09,10,40
2024-05-09,10,40
2024-05-09,10,40
2024-05-09,6,135
2024-05-09,10,40
2024-05-09,1,255
2024-05-09,5,110
2024-05-09,5,130
2024-05-09,3,94
2024-05-09,3,80
2024-05-09,4,80
2024-05-09,5,205
2024-05-09,10,80
2024-05-09,3,193
2024-05-09,9,30
2024-05-09,1,85
2024-05-09,7,140
2024-05-09,3,80
2024-05-09,1,45
2024-05-09,1,85
2024-05-09,3,160
2024-05-09,3,188
2024-05-09,1,123
2024-05-09,7,140
2024-05-09,4,65
2024-05-09,10,40
2024-05-09,3,96.5
2024-05-09,3,92
2024-05-09,3,80
2024-05-09,3,80
2024-05-09,3,94
2024-05-09,4,145
2024-05-09,9,9
2024-05-09,9,20
2024-05-09,3,94
2024-05-09,9,9
2024-05-09,9,20
2024-05-09,3,94
2024-05-09,9,30
2024-05-09,5,660
2024-05-09,3,276
2024-05-09,3,80
2024-05-09,4,237
2024-05-09,4,237
2024-05-09,3,96.5
2024-05-09,5,394
2024-05-09,4,140
2024-05-09,4,83
2024-05-09,4,118
2024-05-09,5,130
2024-05-09,4,188
2024-05-09,3,948
2024-05-09,3,320
2024-05-09,3,246
2024-05-09,3,240
2024-05-09,3,470
2024-05-09,2,150
2024-05-09,3,144
2024-05-09,5,60
2024-05-09,5,200
2024-05-09,1,167
2024-05-09,1,85
2024-05-09,1,308
2024-05-09,1,86
2024-05-09,3,53
2024-05-09,4,154
2024-05-09,4,20
2024-05-09,10,50
2024-05-09,10,40
2024-05-09,10,40
2024-05-09,10,120
2024-05-09,10,80
2024-05-09,10,40
2024-05-09,10,120
2024-05-09,10,40
2024-05-09,10,40
2024-05-09,10,80
2024-05-09,3,246
2024-05-09,3,240
2024-05-09,1,255
2024-05-09,9,70
2024-05-09,4,188
2024-05-09,1,369
2024-05-09,11,28
2024-05-09,11,28
2024-05-09,11,28
2024-05-09,11,56
2024-05-09,4,145
2024-05-09,4,145
2024-05-09,5,394
2024-05-09,9,45
2024-05-09,3,94
2024-05-09,3,96.5
2024-05-09,3,320
2024-05-09,3,246
2024-05-09,3,76
2024-05-09,3,94
2024-05-09,5,110
2024-05-09,3,160
2024-05-09,5,130
2024-05-09,3,92
2024-05-09,4,80
2024-05-09,1,85
2024-05-09,1,123
2024-05-09,8,65
2024-05-09,5,205
2024-05-09,9,30
2024-05-09,3,74
2024-05-09,1,85
2024-05-09,5,1030
2024-05-09,5,591
2024-05-09,5,300
2024-05-09,4,80
2024-05-09,1,1210
2024-05-09,3,480
2024-05-09,1,850
2024-05-09,5,390
2024-05-09,5,550
2024-05-09,1,255
2024-05-09,3,276
2024-05-09,3,1170
2024-05-09,3,630
2024-05-09,1,430
2024-05-09,1,630
2024-05-09,1,630
2024-05-09,10,190
2024-05-09,4,1160
2024-05-09,3,780
2024-05-09,3,156
2024-05-09,5,1100
2024-05-09,3,900
2024-05-09,4,180
2024-05-09,4,290
2024-05-09,11,56
2024-05-09,11,56
2024-05-09,11,28
2024-05-09,11,28
2024-05-09,11,28
2024-05-09,2,50
2024-05-09,11,20
2024-05-09,2,18.25
2024-05-09,2,36.5
2024-05-09,2,18.25
2024-05-09,10,80
2024-05-09,10,50
2024-05-09,10,40
2024-05-09,10,40
2024-05-09,10,40
2024-05-09,10,40
2024-05-09,3,780
2024-05-09,4,30
2024-05-09,9,70
2024-05-09,1,1305
2024-05-09,3,193
2024-05-09,5,130
2024-05-09,3,92
2024-05-09,3,80
2024-05-09,4,80
2024-05-09,4,80
2024-05-09,4,80
2024-05-09,3,482.5
2024-05-09,3,470
2024-05-10,3,1425
2024-05-10,3,1780
2024-05-10,3,1335
2024-05-10,3,1335
2024-05-10,3,1170
2024-05-10,4,1170
2024-05-10,4,390
2024-05-10,4,1170
2024-05-10,9,280
2024-05-10,4,415
2024-05-10,3,470
2024-05-10,3,790
2024-05-10,3,780
2024-05-10,3,450
2024-05-10,4,300
